STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20150812,   79.4,24,   62.7,24, 1017.2,24, 1008.3,24,  11.4,24,   5.5,24,   8.9, 999.9,   91.9 ,  68.4 , 0.00G,999.9, 000000,
071560,99999, 20150813,   75.8,24,   64.1,24, 1011.4,24, 1002.5,24,  11.1,24,   4.9,24,   8.9, 999.9,   85.6 ,  65.8*, 0.02G,999.9, 010000,
071560,99999, 20150814,   68.5,24,   61.3,24, 1008.0,24,  999.0,24,  11.1,24,   5.3,24,   9.9, 999.9,   80.1 ,  63.9 , 0.15G,999.9, 010000,
071560,99999, 20150815,   63.7,24,   53.5,24, 1012.5,24, 1003.3,24,  10.5,24,   6.4,24,   8.9, 999.9,   71.1 ,  59.9 , 0.48G,999.9, 010000,
071560,99999, 20150816,   65.4,18,   49.8,18, 1015.8,18, 1006.6,18,  12.4,18,   3.5,18,   7.0, 999.9,   71.2 ,  57.6 , 0.00G,999.9, 000000,
071560,99999, 20150817,   64.2,24,   47.8,24, 1016.2,24, 1007.0,24,  12.3,24,   5.4,24,   8.0, 999.9,   71.8 ,  59.7 , 0.00G,999.9, 000000,
071560,99999, 20150818,   63.5,24,   48.6,24, 1016.7,24, 1007.4,24,  12.2,24,   2.7,24,   5.1, 999.9,   72.5 ,  57.4 , 0.00G,999.9, 000000,
071560,99999, 20150819,   68.2,24,   50.3,24, 1019.1,24, 1009.9,24,  12.3,24,   3.2,24,   6.0, 999.9,   78.6 ,  57.0 , 0.00G,999.9, 010000,
071560,99999, 20150820,   66.9,24,   59.6,24, 1022.5,24, 1013.3,24,  10.7,24,   2.7,24,   4.1, 999.9,   75.4 ,  61.9 , 0.01G,999.9, 010000,
071560,99999, 20150821,   73.4,24,   59.3,24, 1021.3,24, 1012.2,24,  11.0,24,   3.2,24,   5.1, 999.9,   84.9 ,  60.8 , 0.35G,999.9, 000000,
071560,99999, 20150822,   75.9,24,   53.9,24, 1014.2,24, 1005.2,24,  12.1,24,   4.6,24,   8.0, 999.9,   88.3 ,  64.2 , 0.00G,999.9, 000000,
071560,99999, 20150823,   68.2,24,   54.0,24, 1004.6,24,  995.6,24,  12.4,24,   4.7,24,   8.9, 999.9,   81.9 ,  62.2*, 0.00G,999.9, 000000,
071560,99999, 20150824,   61.8,24,   55.8,24, 1002.1,24,  993.0,24,  10.5,24,  10.2,24,  15.9, 999.9,   70.7 ,  55.8*, 0.23G,999.9, 010000,
071560,99999, 20150825,   61.8,24,   53.8,24, 1015.4,24, 1006.2,24,  12.1,24,   8.1,24,  14.0, 999.9,   68.7 ,  52.9 , 0.36G,999.9, 010000,
071560,99999, 20150826,   71.4,24,   58.6,24, 1011.4,24, 1002.4,24,  12.4,24,   7.9,24,  12.0, 999.9,   85.1 ,  60.1 , 0.02G,999.9, 010000,
071560,99999, 20150827,   59.7,24,   56.9,24, 1012.2,24, 1002.9,24,   7.0,24,   3.7,24,   8.0, 999.9,   78.8 ,  55.9 , 0.20G,999.9, 010000,
071560,99999, 20150828,   64.3,24,   55.8,24, 1018.3,24, 1009.1,24,   9.4,23,   2.2,24,   5.1, 999.9,   75.0 ,  57.4 , 1.12G,999.9, 000000,
071560,99999, 20150829,   73.7,24,   62.5,24, 1018.4,24, 1009.4,24,  12.4,24,   2.7,24,   4.1, 999.9,   87.6 ,  60.3 , 0.00G,999.9, 000000,
071560,99999, 20150830,   79.9,24,   64.1,24, 1014.7,24, 1005.8,24,  12.4,24,   4.2,24,   8.9, 999.9,   92.3 ,  67.8 , 0.00G,999.9, 000000,
071560,99999, 20150831,   74.3,24,   63.2,24, 1011.4,24, 1002.4,24,  12.4,24,   5.5,24,   9.9, 999.9,   84.4 ,  65.3*, 0.00G,999.9, 000000,
071560,99999, 20150901,   64.7,24,   54.7,24, 1016.2,24, 1007.0,24,  12.0,24,   7.4,24,   9.9, 999.9,   73.6 ,  60.1*, 0.08G,999.9, 010000,
071560,99999, 20150902,   61.4,24,   49.5,24, 1018.1,24, 1008.8,24,  12.4,24,   4.5,24,   8.0, 999.9,   70.0 ,  54.9 , 0.00G,999.9, 000000,
071560,99999, 20150903,   59.2,22,   46.4,22, 1017.0,22, 1007.7,22,  12.4,22,   4.3,22,   6.0, 999.9,   68.5 ,  50.5 , 0.00G,999.9, 000000,
071560,99999, 20150904,   58.5,24,   46.2,24, 1018.1,24, 1008.8,24,  12.3,24,   4.2,24,   7.0, 999.9,   63.7 ,  53.2 , 0.00G,999.9, 010000,
071560,99999, 20150905,   59.3,24,   48.9,24, 1020.9,24, 1011.6,24,  12.4,24,   4.9,24,   8.9, 999.9,   66.7 ,  55.2 , 0.00G,999.9, 000000,
071560,99999, 20150906,   57.7,24,   42.9,24, 1027.6,24, 1018.1,24,  12.4,24,   5.8,24,   9.9, 999.9,   64.4 ,  51.8 , 0.01G,999.9, 000000,
071560,99999, 20150907,   59.3,24,   47.8,24, 1028.6,24, 1019.2,24,  12.4,24,   4.7,24,   8.9, 999.9,   68.2 ,  50.0 , 0.00G,999.9, 000000,
071560,99999, 20150908,   59.8,24,   50.5,24, 1024.8,24, 1015.4,24,  10.8,24,   5.9,24,   8.0, 999.9,   66.6 ,  54.7 , 0.00G,999.9, 000000,
071560,99999, 20150909,   63.0,24,   49.0,24, 1019.2,24, 1010.0,24,  12.2,24,   5.5,24,   8.0, 999.9,   73.8 ,  52.7 , 0.00G,999.9, 000000,
071560,99999, 20150910,   63.7,24,   45.0,24, 1017.5,24, 1008.3,24,  12.4,24,   4.6,24,   6.0, 999.9,   74.8 ,  53.4 , 0.00G,999.9, 000000,
071560,99999, 20150911,   64.2,24,   44.7,24, 1014.5,24, 1005.3,24,  12.4,24,   2.8,24,   4.1, 999.9,   75.4 ,  52.0 , 0.00G,999.9, 000000,
071560,99999, 20150912,   62.8,18,   55.6,18, 1011.3,18, 1002.2,18,   9.8,18,   4.6,18,   8.0, 999.9,   70.0 ,  59.7*, 0.00G,999.9, 010000,
071560,99999, 20150913,   59.5, 8,   56.9, 8, 1006.2, 8,  997.0, 8,   7.0, 8,   3.5, 8,   7.0, 999.9,   66.0 ,  55.9 , 1.22G,999.9, 010000,
071560,99999, 20150914,   60.4, 8,   50.5, 8, 1002.5, 8,  993.3, 8,  10.8, 8,   8.1, 8,  14.0, 999.9,   66.4 ,  55.4 , 0.11G,999.9, 010000,
071560,99999, 20150915,   59.3,22,   49.5,22, 1002.9,22,  993.7,22,  11.2,22,   8.3,22,  12.0, 999.9,   66.7 ,  53.1 , 0.13G,999.9, 010000,
071560,99999, 20150916,   60.9,24,   57.2,24,  991.7,24,  982.7,24,   9.6,24,   8.6,24,  13.0, 999.9,   64.9 ,  56.7 , 0.39G,999.9, 010000,
071560,99999, 20150917,   60.5,24,   53.0,24, 1003.4,24,  994.2,24,  12.2,24,   6.0,24,   9.9, 999.9,   66.7 ,  54.7*, 0.35G,999.9, 010000,
071560,99999, 20150918,   56.7,24,   52.6,24, 1015.4,24, 1006.0,24,  11.6,24,   5.1,24,   8.9, 999.9,   66.9 ,  51.3 , 0.02G,999.9, 010000,
071560,99999, 20150919,   59.4,24,   52.0,24, 1023.8,24, 1014.4,24,  12.3,24,   4.4,24,   8.0, 999.9,   66.7 ,  54.1 , 0.29G,999.9, 000000,
071560,99999, 20150920,   57.7,24,   47.3,24, 1025.9,24, 1016.5,24,  12.4,24,   2.7,24,   5.1, 999.9,   68.0 ,  50.0 , 0.00G,999.9, 000000,
071560,99999, 20150921,   58.1,24,   48.9,24, 1016.0,24, 1006.7,24,  12.2,24,   4.2,24,   7.0, 999.9,   67.3 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20150922,   56.0,24,   50.0,24, 1005.1,24,  995.9,24,  11.0,24,   7.3,24,  15.0, 999.9,   62.8 ,  52.7*, 0.05G,999.9, 010000,
071560,99999, 20150923,   56.6,24,   47.7,24, 1014.4,24, 1005.1,24,  12.4,24,   4.2,24,   8.0, 999.9,   64.6 ,  50.2 , 0.20G,999.9, 000000,
071560,99999, 20150924,   56.8,24,   51.8,24, 1019.7,24, 1010.3,24,  10.4,24,   4.8,24,   8.9, 999.9,   64.9 ,  49.5 , 0.00G,999.9, 010000,
071560,99999, 20150925,   59.2,24,   51.1,24, 1023.3,24, 1013.9,24,  10.5,24,   3.5,24,   7.0, 999.9,   66.0 ,  53.8 , 0.07G,999.9, 000000,
071560,99999, 20150926,   57.5,24,   47.0,24, 1025.6,24, 1016.2,24,  12.4,24,   6.2,24,   9.9, 999.9,   64.4 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20150927,   58.1,24,   45.0,24, 1029.0,24, 1019.5,24,  12.4,24,   7.1,24,  11.1, 999.9,   68.7 ,  49.5 , 0.00G,999.9, 000000,
071560,99999, 20150928,   57.7,24,   43.7,24, 1032.2,24, 1022.7,24,  12.4,24,   7.5,24,  11.1, 999.9,   66.9 ,  50.2 , 0.00G,999.9, 000000,
071560,99999, 20150929,   57.7,24,   41.7,24, 1029.2,24, 1019.7,24,  12.4,24,   8.5,24,  12.0, 999.9,   66.7 ,  50.2 , 0.00G,999.9, 000000,
071560,99999, 20150930,   56.7,24,   41.5,24, 1027.7,24, 1018.2,24,  12.4,24,   7.1,24,   8.9, 999.9,   65.7 ,  49.3 , 0.00G,999.9, 000000,
071560,99999, 20151001,   54.9,24,   38.9,24, 1025.7,24, 1016.2,24,  12.4,24,   7.9,24,  12.0, 999.9,   63.7 ,  47.8 , 0.00G,999.9, 000000,
071560,99999, 20151002,   56.9,24,   41.3,24, 1021.2,24, 1011.8,24,  12.4,24,   4.5,24,   8.0, 999.9,   69.3 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20151003,   59.7,24,   45.2,24, 1014.9,24, 1005.7,24,  11.8,24,   2.2,24,   4.1, 999.9,   70.9 ,  50.7 , 0.00G,999.9, 000000,
071560,99999, 20151004,   55.1,24,   48.8,24, 1015.6,24, 1006.2,24,   8.4,24,   4.1,24,   7.0, 999.9,   61.3 ,  49.5 , 0.00G,999.9, 000000,
071560,99999, 20151005,   59.2,24,   56.3,24, 1008.2,24,  999.0,24,   8.9,24,   4.7,24,   8.0, 999.9,   62.8 ,  55.4 , 0.00G,999.9, 010000,
071560,99999, 20151006,   62.6,24,   58.7,24, 1002.8,24,  993.7,24,   8.2,24,   6.4,24,  12.0, 999.9,   68.5 ,  59.4 , 0.68G,999.9, 010000,
071560,99999, 20151007,   57.8,24,   49.0,24, 1014.1,24, 1004.8,24,   8.9,23,   6.9,24,  11.1, 999.9,   62.2 ,  55.4 , 0.26G,999.9, 010000,
071560,99999, 20151008,   55.8,24,   45.0,24, 1021.4,24, 1012.0,24,  12.4,24,   3.7,24,   7.0, 999.9,   61.9 ,  51.1*, 0.00G,999.9, 000000,
071560,99999, 20151009,   54.2,24,   45.3,24, 1021.1,24, 1011.7,24,  11.9,24,   4.3,24,   7.0, 999.9,   62.2 ,  47.3 , 0.00G,999.9, 000000,
071560,99999, 20151010,   56.0,24,   49.1,24, 1016.3,24, 1006.9,24,   8.0,24,   4.9,24,   7.0, 999.9,   65.7 ,  48.9 , 0.00G,999.9, 000000,
071560,99999, 20151011,   53.7,24,   46.9,24, 1013.5,24, 1004.1,24,   7.2,24,   5.7,24,   8.0, 999.9,   61.0 ,  47.8 , 0.00G,999.9, 000000,
071560,99999, 20151012,   52.0,24,   44.3,24, 1016.0,24, 1006.6,24,   8.3,23,   5.6,24,   9.9, 999.9,   61.0 ,  47.7 , 0.00G,999.9, 000000,
071560,99999, 20151013,   48.8,24,   38.8,24, 1018.7,24, 1009.2,24,   9.4,24,   8.1,24,  12.0, 999.9,   54.5 ,  42.3*, 0.00G,999.9, 000000,
071560,99999, 20151014,   44.6,24,   36.6,24, 1019.3,24, 1009.7,24,   8.1,24,   6.1,24,   9.9, 999.9,   50.9 ,  38.7 , 0.00G,999.9, 010000,
071560,99999, 20151015,   42.4,23,   35.5,23, 1018.6,23, 1008.9,23,   8.6,23,   7.5,23,  13.0, 999.9,   49.5 ,  40.3 , 0.10G,999.9, 010000,
071560,99999, 20151016,   43.9,24,   41.5,24, 1019.0,24, 1009.4,24,   2.4,24,   3.0,24,   5.1, 999.9,   46.0 ,  40.5 , 0.06G,999.9, 010000,
071560,99999, 20151017,   50.7,24,   46.8,24, 1017.5,24, 1008.1,24,   7.1,24,   3.1,24,   6.0, 999.9,   57.0 ,  45.0 , 0.03G,999.9, 010000,
071560,99999, 20151018,   49.4,24,   43.2,24, 1019.2,24, 1009.7,24,  10.2,24,   4.3,24,   7.0, 999.9,   53.4 ,  45.5*, 0.02G,999.9, 000000,
071560,99999, 20151019,   49.8,24,   44.7,24, 1022.4,24, 1012.9,24,   5.9,24,   3.9,24,   6.0, 999.9,   54.1 ,  43.0 , 0.00G,999.9, 000000,
071560,99999, 20151020,   52.2,24,   47.3,24, 1024.8,24, 1015.3,24,   5.9,24,   3.7,24,   6.0, 999.9,   57.0 ,  48.0 , 0.00G,999.9, 010000,
071560,99999, 20151021,   51.5,24,   45.3,24, 1022.3,24, 1012.8,24,   9.7,24,   3.8,24,   6.0, 999.9,   57.7 ,  45.9 , 0.03G,999.9, 010000,
071560,99999, 20151022,   55.0,24,   51.5,24, 1019.6,24, 1010.3,24,   9.3,24,   4.1,24,   7.0, 999.9,   59.0 ,  51.1 , 0.13G,999.9, 010000,
071560,99999, 20151023,   54.6,24,   44.8,24, 1023.0,24, 1013.5,24,  12.4,24,   2.8,24,   6.0, 999.9,   57.9 ,  52.2 , 0.02G,999.9, 000000,
071560,99999, 20151024,   54.8,24,   48.3,24, 1017.4,24, 1008.0,24,  12.1,24,   3.9,24,   6.0, 999.9,   60.1 ,  49.5 , 0.00G,999.9, 000000,
071560,99999, 20151025,   53.3,24,   47.3,24, 1024.3,24, 1014.8,24,  11.1,24,   4.1,24,   8.0, 999.9,   58.3 ,  48.4*, 0.00G,999.9, 000000,
071560,99999, 20151026,   52.5,24,   49.6,24, 1015.9,24, 1006.5,24,   6.4,24,   3.4,24,   5.1, 999.9,   58.3 ,  48.0 , 0.00G,999.9, 000000,
071560,99999, 20151027,   59.3,24,   51.4,24, 1011.1,24, 1001.9,24,  11.7,24,   4.0,24,   7.0, 999.9,   71.2 ,  51.8 , 0.01G,999.9, 000000,
071560,99999, 20151028,   55.0,24,   51.1,24, 1009.9,24, 1000.6,24,   8.9,24,   4.1,24,   8.0, 999.9,   63.0 ,  48.4*, 0.31G,999.9, 010000,
071560,99999, 20151029,   53.2,24,   49.4,24, 1017.9,24, 1008.5,24,  10.9,24,   4.9,24,   8.0, 999.9,   59.9 ,  48.4 , 0.01G,999.9, 000000,
071560,99999, 20151030,   53.2,24,   47.9,24, 1021.7,24, 1012.2,24,  11.3,24,   4.2,24,   6.0, 999.9,   61.9 ,  46.8 , 0.00G,999.9, 000000,
071560,99999, 20151031,   53.3,24,   48.5,24, 1023.3,24, 1013.8,24,   5.8,24,   3.3,24,   6.0, 999.9,   64.0 ,  46.4 , 0.01G,999.9, 000000,
071560,99999, 20151101,   54.6,24,   49.3,24, 1028.5,24, 1019.0,24,   6.8,24,   1.9,24,   2.9, 999.9,   66.6 ,  45.9 , 0.01G,999.9, 000000,
071560,99999, 20151102,   47.8,24,   46.0,24, 1024.5,24, 1014.9,24,   3.4,24,   3.1,24,   5.1, 999.9,   58.6 ,  43.3 , 0.01G,999.9, 100000,
071560,99999, 20151103,   54.9,24,   49.3,24, 1017.2,24, 1007.9,24,  11.8,24,   4.1,24,   8.0, 999.9,   61.9 ,  47.5 , 0.02G,999.9, 010000,
071560,99999, 20151104,   58.1,24,   53.3,24, 1017.2,24, 1007.9,24,  11.1,24,   6.1,24,  11.1, 999.9,   62.2 ,  54.5 , 0.02G,999.9, 010000,
071560,99999, 20151105,   59.4,24,   53.7,24, 1018.8,24, 1009.5,24,  10.6,24,   5.3,24,   8.9, 999.9,   65.3 ,  54.1 , 0.04G,999.9, 010000,
071560,99999, 20151106,   62.3,24,   58.5,24, 1021.7,24, 1012.4,24,  12.3,24,   5.5,24,   8.9, 999.9,   65.5 ,  59.0 , 0.01G,999.9, 010000,
071560,99999, 20151107,   63.5,24,   59.1,24, 1024.8,24, 1015.6,24,  12.1,24,   4.6,24,   7.0, 999.9,   70.9 ,  59.0 , 0.04G,999.9, 000000,
071560,99999, 20151108,   62.5,24,   57.8,24, 1025.1,24, 1015.8,24,  11.1,24,   4.8,24,   8.9, 999.9,   69.6 ,  58.3 , 0.00G,999.9, 000000,
071560,99999, 20151109,   59.7,24,   51.4,24, 1027.8,24, 1018.4,24,  12.4,24,   6.7,24,   9.9, 999.9,   64.2 ,  54.5*, 0.00G,999.9, 000000,
071560,99999, 20151110,   53.3,24,   48.7,24, 1028.5,24, 1019.0,24,  11.3,24,   4.6,24,   7.0, 999.9,   58.3 ,  49.3*, 0.00G,999.9, 000000,
071560,99999, 20151111,   53.9,24,   51.4,24, 1026.7,24, 1017.2,24,   5.4,24,   3.6,24,   5.1, 999.9,   58.1 ,  48.7 , 0.01G,999.9, 100000,
071560,99999, 20151112,   55.7,24,   52.3,24, 1025.7,24, 1016.2,24,   5.8,24,   3.6,24,   6.0, 999.9,   58.3 ,  51.6 , 0.01G,999.9, 100000,
071560,99999, 20151113,   55.7,24,   47.3,24, 1027.0,24, 1017.5,24,  11.0,24,   7.7,24,  12.0, 999.9,   60.3 ,  49.8*, 0.00G,999.9, 000000,
071560,99999, 20151114,   50.8,24,   41.9,24, 1029.9,24, 1020.3,24,  12.4,24,   6.7,24,  12.0, 999.9,   54.5 ,  44.2 , 0.02G,999.9, 000000,
071560,99999, 20151115,   56.4,24,   49.3,24, 1021.1,24, 1011.7,24,  12.4,24,   7.0,24,   9.9, 999.9,   63.9 ,  52.5*, 0.00G,999.9, 000000,
071560,99999, 20151116,   56.4,24,   49.7,24, 1017.6,24, 1008.2,24,  11.7,24,   7.7,24,  12.0, 999.9,   60.8 ,  52.3 , 0.00G,999.9, 010000,
071560,99999, 20151117,   60.2,23,   55.7,23, 1014.1,23, 1004.8,23,  11.8,23,  10.1,23,  15.0, 999.9,   62.6 ,  56.3 , 0.07G,999.9, 010000,
071560,99999, 20151118,   56.8,23,   49.2,23, 1020.4,23, 1011.0,23,  11.8,23,   8.1,23,  13.0, 999.9,   62.2 ,  52.2 , 0.07G,999.9, 000000,
071560,99999, 20151119,   57.9,24,   53.1,24, 1019.1,24, 1009.7,24,  11.8,24,   8.5,24,  13.0, 999.9,   61.2 ,  54.7 , 0.00G,999.9, 010000,
071560,99999, 20151120,   50.8,24,   47.7,24, 1010.1,24, 1000.8,24,   8.8,24,   5.9,24,  12.0, 999.9,   61.2 ,  46.0*, 0.42G,999.9, 010000,
071560,99999, 20151121,   42.5,24,   35.9,24, 1004.4,24,  994.9,24,  11.7,24,   9.7,24,  15.9, 999.9,   48.9 ,  38.8 , 0.74G,999.9, 010000,
071560,99999, 20151122,   40.9,24,   30.4,24, 1013.8,24, 1004.2,24,  12.4,24,   6.9,24,  12.0, 999.9,   44.1 ,  37.0 , 0.26G,999.9, 000000,
071560,99999, 20151123,   38.7,24,   31.0,24, 1025.1,24, 1015.3,24,  11.4,24,   3.1,24,   7.0, 999.9,   44.4 ,  35.2 , 0.00G,999.9, 000000,
071560,99999, 20151124,   39.3,24,   36.0,24, 1019.5,24, 1009.7,24,   8.8,24,   6.6,24,  11.1, 999.9,   46.2*,  34.3 , 0.00G,999.9, 010000,
071560,99999, 20151125,   46.9,24,   42.3,24, 1011.9,24, 1002.4,24,  11.9,24,   6.2,24,   9.9, 999.9,   49.1 ,  42.8 , 0.30G,999.9, 010000,
071560,99999, 20151126,   44.3,23,   37.5,23, 1020.0,23, 1010.4,23,  11.8,23,   4.0,23,   8.0, 999.9,   49.5 ,  39.9*, 0.06G,999.9, 000000,
071560,99999, 20151127,   38.5,24,   36.9,24, 1018.0,24, 1008.3,24,   3.7,24,   5.4,24,   8.9, 999.9,   45.5 ,  34.0 , 0.01G,999.9, 110000,
071560,99999, 20151128,   45.8,24,   37.5,24, 1018.5,24, 1008.9,24,  12.1,24,   8.0,24,  13.0, 999.9,   49.8 ,  41.0 , 0.04G,999.9, 010000,
071560,99999, 20151129,   52.6,24,   43.9,24, 1019.9,24, 1010.4,24,  12.1,24,  10.7,24,  15.0, 999.9,   57.0 ,  45.9 , 0.01G,999.9, 010000,
071560,99999, 20151130,   53.3,24,   45.0,24, 1025.5,24, 1016.0,24,  12.2,24,   8.9,24,  13.0, 999.9,   55.8 ,  50.9 , 0.00G,999.9, 010000,
071560,99999, 20151201,   54.8,24,   45.2,24, 1029.2,24, 1019.7,24,  12.4,24,   7.1,24,  13.0, 999.9,   56.7 ,  52.9 , 0.01G,999.9, 000000,
071560,99999, 20151202,   51.8,24,   40.3,24, 1029.4,24, 1019.9,24,  12.4,24,   3.5,24,   5.1, 999.9,   54.9 ,  48.6*, 0.00G,999.9, 000000,
071560,99999, 20151203,   47.2,24,   39.7,24, 1027.4,24, 1017.7,24,  11.7,24,   5.5,24,   8.9, 999.9,   52.5 ,  44.2 , 0.00G,999.9, 000000,
071560,99999, 20151204,   49.3,24,   40.2,24, 1031.2,24, 1021.5,24,  12.0,24,   6.0,24,  11.1, 999.9,   53.2 ,  41.9*, 0.02G,999.9, 010000,
071560,99999, 20151205,   42.8,24,   38.3,24, 1030.3,24, 1020.6,24,  10.5,24,   5.6,24,   8.9, 999.9,   49.8 ,  36.5 , 0.00G,999.9, 000000,
071560,99999, 20151206,   49.7,24,   44.5,24, 1026.4,24, 1016.8,24,  10.1,24,   6.7,24,   8.9, 999.9,   55.0 ,  43.2 , 0.00G,999.9, 000000,
071560,99999, 20151207,   51.4,24,   44.4,24, 1029.1,24, 1019.6,24,  11.9,24,   4.0,24,   7.0, 999.9,   58.3 ,  47.3*, 0.00G,999.9, 000000,
071560,99999, 20151208,   48.6,24,   44.9,24, 1029.0,24, 1019.4,24,   9.9,24,   5.3,24,   8.9, 999.9,   53.6 ,  44.6 , 0.00G,999.9, 010000,
071560,99999, 20151209,   45.6,23,   40.5,23, 1038.4,23, 1028.7,23,   9.7,23,   4.5,23,   8.0, 999.9,   52.9 ,  40.6*, 0.26G,999.9, 000000,
071560,99999, 20151210,   38.3,23,   35.7,23, 1034.2,23, 1024.3,23,   6.9,23,   5.2,23,   7.0, 999.9,   42.8 ,  35.1*, 0.00G,999.9, 000000,
071560,99999, 20151211,   43.7,23,   40.1,23, 1028.7,23, 1019.0,23,  10.2,23,   6.0,23,   9.9, 999.9,   51.6*,  34.9 , 0.00G,999.9, 000000,
071560,99999, 20151212,   49.9,24,   45.8,24, 1025.2,24, 1015.6,24,  11.3,24,   5.3,24,   8.9, 999.9,   52.9 ,  46.4*, 0.00G,999.9, 010000,
071560,99999, 20151213,   43.1,24,   40.7,24, 1022.3,24, 1012.6,24,   6.4,24,   4.4,24,   8.0, 999.9,   50.9 ,  39.7*, 0.00G,999.9, 000000,
071560,99999, 20151214,   41.5,24,   39.1,24, 1019.8,24, 1010.1,24,   3.8,24,   4.5,24,   7.0, 999.9,   45.3*,  38.3 , 0.00G,999.9, 000000,
071560,99999, 20151215,   49.0,24,   44.7,24, 1021.8,24, 1012.3,24,   7.9,24,   4.7,24,   8.0, 999.9,   52.9 ,  43.7 , 0.00G,999.9, 010000,
071560,99999, 20151216,   55.4,24,   51.8,24, 1025.5,24, 1016.0,24,   7.3,24,   6.7,24,   9.9, 999.9,   58.6 ,  50.9 , 0.29G,999.9, 000000,
071560,99999, 20151217,   56.2,24,   50.0,24, 1023.5,24, 1014.1,24,  11.2,24,   5.5,24,   8.0, 999.9,   60.6 ,  51.8 , 0.00G,999.9, 010000,
071560,99999, 20151218,   54.1,24,   50.9,24, 1023.8,24, 1014.3,24,   6.6,24,   4.2,24,   6.0, 999.9,   57.9 ,  52.3 , 0.03G,999.9, 000000,
071560,99999, 20151219,   52.7,24,   47.0,24, 1020.3,24, 1010.9,24,   9.0,24,   5.2,24,   9.9, 999.9,   59.0 ,  48.2 , 0.00G,999.9, 000000,
071560,99999, 20151220,   53.8,24,   46.4,24, 1018.4,24, 1009.0,24,  12.4,24,   6.3,24,   8.9, 999.9,   59.0 ,  50.0 , 0.00G,999.9, 010000,
071560,99999, 20151221,   52.9,24,   46.2,24, 1024.7,24, 1015.2,24,  12.2,24,   9.6,24,  12.0, 999.9,   56.3 ,  49.8 , 0.00G,999.9, 010000,
071560,99999, 20151222,   54.4,24,   44.8,24, 1025.4,24, 1015.9,24,  12.3,24,   9.7,24,  15.9, 999.9,   59.5 ,  52.5 , 0.02G,999.9, 010000,
071560,99999, 20151223,   52.0,24,   45.8,24, 1026.2,24, 1016.7,24,  11.2,24,   6.9,24,  12.0, 999.9,   56.8 ,  46.6*, 0.01G,999.9, 110000,
071560,99999, 20151224,   51.9,24,   46.2,24, 1022.1,24, 1012.6,24,  10.5,24,   7.6,24,  11.1, 999.9,   55.6 ,  45.9 , 0.00G,999.9, 010000,
071560,99999, 20151225,   52.7,24,   47.0,24, 1028.0,24, 1018.5,24,   9.9,24,   5.8,24,   8.9, 999.9,   57.2 ,  48.4 , 0.13G,999.9, 010000,
071560,99999, 20151226,   50.4,24,   45.2,24, 1028.0,24, 1018.4,24,  11.4,24,   5.4,24,   8.0, 999.9,   56.5 ,  47.1 , 0.00G,999.9, 000000,
071560,99999, 20151227,   48.7,24,   43.4,24, 1028.0,24, 1018.4,24,  10.6,24,   4.3,24,   7.0, 999.9,   55.6 ,  45.0 , 0.00G,999.9, 000000,
071560,99999, 20151228,   46.9,24,   40.1,24, 1022.8,24, 1013.2,24,  11.4,24,   5.0,24,   8.9, 999.9,   52.9 ,  41.4 , 0.00G,999.9, 000000,
071560,99999, 20151229,   49.2,24,   42.9,24, 1025.0,24, 1015.5,24,  12.2,24,   6.0,24,   9.9, 999.9,   54.5 ,  44.1*, 0.02G,999.9, 010000,
071560,99999, 20151230,   47.1,23,   39.9,23, 1021.3,23, 1011.7,23,  12.3,23,   7.1,23,   9.9, 999.9,   52.7*,  42.8 , 0.01G,999.9, 000000,
071560,99999, 20151231,   48.5,24,   41.6,24, 1021.0,24, 1011.5,24,  11.4,24,   5.1,24,   7.0, 999.9,   53.8 ,  45.0*, 0.07G,999.9, 010000,
071560,99999, 20160101,   44.1,24,   41.0,24, 1020.2,24, 1010.6,24,   9.5,24,   5.1,24,   9.9, 999.9,   47.7 ,  40.1 , 0.00G,999.9, 010000,
071560,99999, 20160102,   48.4,24,   42.6,24, 1008.6,24,  999.1,24,  11.9,24,   8.3,24,  12.0, 999.9,   51.6 ,  44.4 , 0.06G,999.9, 010000,
071560,99999, 20160103,   45.1,24,   41.0,24, 1000.6,24,  991.2,24,  10.8,24,   8.6,24,  13.0, 999.9,   48.4 ,  42.8 , 0.06G,999.9, 010000,
071560,99999, 20160104,   45.4,24,   40.0,24,  991.3,24,  982.0,24,  11.8,24,   7.1,24,  11.1, 999.9,   50.7 ,  42.6 , 0.33G,999.9, 000000,
071560,99999, 20160105,   45.3,23,   40.2,23,  992.1,23,  982.8,23,  12.0,23,   8.3,23,   9.9, 999.9,   48.9 ,  42.4 , 0.00G,999.9, 010000,
071560,99999, 20160106,   46.4,24,   41.3,24,  997.9,24,  988.5,24,  12.3,24,   5.8,24,   8.0, 999.9,   50.5 ,  44.4*, 0.02G,999.9, 000000,
071560,99999, 20160107,   46.6,24,   39.1,24,  996.2,24,  986.9,24,  11.5,24,   9.3,24,  15.0, 999.9,   53.6 ,  43.0*, 0.02G,999.9, 010000,
